Beck_10_r10	FEM_long_lasso+RtGAM	0.08376375296785984
Beck_10_r10	MPI_Symmetry_xgb+RtGAM	0.004365217972644238
Beck_10_r10	Eawag_XBridgeC18_SVM+RtGAM	0.07567555156840301
Beck_10_r10	Stravs_22_lasso+RtGAM	0.028236330761565766
Beck_10_r10	Cao_HILIC_brr+RtGAM	0.01412119552827297
Beck_10_r10	LIFE_new_lasso+RtGAM	0.05835897672898494
Beck_10_r10	MPI_Symmetry_SVM+RtGAM	0.0012863881788128266
Beck_10_r10	LIFE_old_lasso+RtGAM	0.0016818773456711844
Beck_10_r10	Eawag_XBridgeC18_brr+RtGAM	0.019509424059128824
Beck_10_r10	Stravs_22_brr+RtGAM	0.08080488644887728
Beck_10_r10	Eawag_XBridgeC18_lasso+RtGAM	0.16508480889417057
Beck_10_r10	Eawag_XBridgeC18_xgb+RtGAM	0.09586651114668908
Beck_10_r10	Beck_lasso+RtGAM	0.24451887191997837
Beck_10_r10	Beck_xgb+RtGAM	0.11515322423065284
Beck_10_r10	Beck_brr+RtGAM	0.11579348010659357
Beck_1_r1	FEM_long_lasso+RtGAM	0.04314292268830186
Beck_1_r1	MPI_Symmetry_adaboost+RtGAM	0.02160812240762219
Beck_1_r1	UFZ_Phenomenex_brr+RtGAM	0.00045937970775612996
Beck_1_r1	MPI_Symmetry_xgb+RtGAM	0.022048111163203824
Beck_1_r1	RIKEN_xgb+RtGAM	0.011610662991245442
Beck_1_r1	FEM_long_brr+RtGAM	0.013723368852625619
Beck_1_r1	Eawag_XBridgeC18_SVM+RtGAM	0.053477124592127404
Beck_1_r1	Stravs_22_lasso+RtGAM	0.06396082030032721
Beck_1_r1	Cao_HILIC_brr+RtGAM	0.025458896666000066
Beck_1_r1	LIFE_new_lasso+RtGAM	0.041035109234055
Beck_1_r1	UFZ_Phenomenex_lasso+RtGAM	0.004512261149146224
Beck_1_r1	LIFE_old_lasso+RtGAM	0.029183691291592224
Beck_1_r1	Eawag_XBridgeC18_brr+RtGAM	0.06442323773860158
Beck_1_r1	LIFE_old_brr+RtGAM	0.03203955818086266
Beck_1_r1	FEM_lipids_xgb+RtGAM	0.034631477801670425
Beck_1_r1	Cao_HILIC_adaboost+RtGAM	0.03284140775930265
Beck_1_r1	Stravs_22_brr+RtGAM	0.10615414132727224
Beck_1_r1	Otto_xgb+RtGAM	0.03430406322255546
Beck_1_r1	Eawag_XBridgeC18_lasso+RtGAM	0.10041101452084641
Beck_1_r1	Eawag_XBridgeC18_xgb+RtGAM	0.06414718110129332
Beck_1_r1	Beck_lasso+RtGAM	0.13418675568079724
Beck_1_r1	Beck_xgb+RtGAM	0.08281098688052735
Beck_1_r1	Beck_SVM+RtGAM	0.01748186738851079
Beck_1_r1	Beck_brr+RtGAM	0.19170024137166558
Beck_2_r2	FEM_long_lasso+RtGAM	0.035603035725756495
Beck_2_r2	UFZ_Phenomenex_brr+RtGAM	0.02593551144047511
Beck_2_r2	RIKEN_xgb+RtGAM	0.007968027871254545
Beck_2_r2	FEM_long_brr+RtGAM	0.006498297751941842
Beck_2_r2	Eawag_XBridgeC18_SVM+RtGAM	0.040431910776760324
Beck_2_r2	Stravs_22_lasso+RtGAM	0.07799191875837583
Beck_2_r2	Cao_HILIC_brr+RtGAM	0.013029309031921043
Beck_2_r2	LIFE_old_xgb+RtGAM	0.03235473913321241
Beck_2_r2	LIFE_new_lasso+RtGAM	0.0284990756607085
Beck_2_r2	UFZ_Phenomenex_lasso+RtGAM	0.010965370622730916
Beck_2_r2	LIFE_old_lasso+RtGAM	0.03934782808588483
Beck_2_r2	Eawag_XBridgeC18_brr+RtGAM	0.07332468973990723
Beck_2_r2	LIFE_old_brr+RtGAM	0.05626488243379923
Beck_2_r2	UFZ_Phenomenex_xgb+RtGAM	0.005688337638253161
Beck_2_r2	Cao_HILIC_adaboost+RtGAM	0.015063043433100155
Beck_2_r2	Otto_SVM+RtGAM	0.031478978859316255
Beck_2_r2	Stravs_22_brr+RtGAM	0.11341758890279179
Beck_2_r2	Otto_xgb+RtGAM	0.016186636111294284
Beck_2_r2	Otto_lasso+RtGAM	0.012228732654776937
Beck_2_r2	Eawag_XBridgeC18_lasso+RtGAM	0.08941403207145027
Beck_2_r2	Eawag_XBridgeC18_xgb+RtGAM	0.08128432971225474
Beck_2_r2	Ales_18_brr+RtGAM	0.006113286744130276
Beck_2_r2	Beck_lasso+RtGAM	0.11640867774278824
Beck_2_r2	Beck_adaboost+RtGAM	0.01290249011632423
Beck_2_r2	Beck_xgb+RtGAM	0.048098860908048595
Beck_2_r2	Beck_SVM+RtGAM	0.03891116279316335
Beck_2_r2	Beck_brr+RtGAM	0.12382525152721108
Beck_3_r3	FEM_long_lasso+RtGAM	0.03724815979304603
Beck_3_r3	MPI_Symmetry_lasso+RtGAM	0.0030806593907906957
Beck_3_r3	UFZ_Phenomenex_brr+RtGAM	0.0155398236491502
Beck_3_r3	MTBLS87_lasso+RtGAM	0.0006783318501315275
Beck_3_r3	MPI_Symmetry_xgb+RtGAM	0.0028445721332325136
Beck_3_r3	RIKEN_xgb+RtGAM	0.01815747580533485
Beck_3_r3	Eawag_XBridgeC18_SVM+RtGAM	0.08300617140745697
Beck_3_r3	Stravs_22_lasso+RtGAM	0.08749575420173736
Beck_3_r3	Cao_HILIC_brr+RtGAM	0.023573746100008574
Beck_3_r3	LIFE_old_xgb+RtGAM	0.012839369785827611
Beck_3_r3	Stravs_22_SVM+RtGAM	0.006161048218746988
Beck_3_r3	LIFE_new_xgb+RtGAM	0.00020067783053978185
Beck_3_r3	LIFE_new_lasso+RtGAM	0.043158645295633354
Beck_3_r3	Ales_18_SVM+RtGAM	0.006790651092376904
Beck_3_r3	MPI_Symmetry_SVM+RtGAM	0.013969758018502984
Beck_3_r3	UFZ_Phenomenex_lasso+RtGAM	0.022413393416817785
Beck_3_r3	LIFE_old_lasso+RtGAM	0.02023947547060567
Beck_3_r3	Eawag_XBridgeC18_brr+RtGAM	0.08687510874644291
Beck_3_r3	LIFE_old_brr+RtGAM	0.044736366790931605
Beck_3_r3	MPI_Symmetry_brr+RtGAM	0.0018640451063159293
Beck_3_r3	Cao_HILIC_adaboost+RtGAM	0.028370888267673807
Beck_3_r3	MTBLS38_xgb+RtGAM	0.004589532024747832
Beck_3_r3	Stravs_22_brr+RtGAM	0.09956417703061302
Beck_3_r3	Ales_18_lasso+RtGAM	0.0045433439167834235
Beck_3_r3	Otto_xgb+RtGAM	0.030414454666586002
Beck_3_r3	Otto_lasso+RtGAM	0.00660156038595405
Beck_3_r3	Eawag_XBridgeC18_lasso+RtGAM	0.102099615891724
Beck_3_r3	Eawag_XBridgeC18_xgb+RtGAM	0.0659301064679755
Beck_3_r3	Ales_18_brr+RtGAM	0.008371321887167367
Beck_3_r3	Beck_lasso+RtGAM	0.08812097154215853
Beck_3_r3	Beck_xgb+RtGAM	0.0718306396486774
Beck_3_r3	Beck_SVM+RtGAM	0.022709121895360354
Beck_3_r3	Beck_brr+RtGAM	0.10333083096539035
Beck_4_r4	FEM_long_lasso+RtGAM	0.022662188014875927
